timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1598396630432,4,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-116,text,false,,2067,0,50,50,http://localhost:8080/,0,0,0
1598396630286,152,Home Page,200,OK,Thread Group 1-78,text,true,,5248,116,50,50,http://localhost:8080/,152,0,1
1598396630438,6,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-117,text,false,,2067,0,52,52,http://localhost:8080/,0,0,5
1598396630303,141,Home Page,200,OK,Thread Group 1-90,text,true,,5248,116,52,52,http://localhost:8080/,141,0,0
1598396630448,3,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-119,text,false,,2067,0,50,50,http://localhost:8080/,0,0,0
1598396630308,148,Home Page,200,OK,Thread Group 1-91,text,true,,5248,116,50,50,http://localhost:8080/,148,0,1
1598396630301,160,Home Page,200,OK,Thread Group 1-89,text,true,,5248,116,49,49,http://localhost:8080/,160,0,0
1598396630318,145,Home Page,200,OK,Thread Group 1-93,text,true,,5248,116,50,50,http://localhost:8080/,145,0,0
1598396630462,2,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-122,text,false,,2067,0,50,50,http://localhost:8080/,0,0,1
1598396630467,6,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-123,text,false,,2067,0,51,51,http://localhost:8080/,0,0,6
1598396630306,168,Home Page,200,OK,Thread Group 1-85,text,true,,5248,116,51,51,http://localhost:8080/,168,0,1
1598396630473,2,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-124,text,false,,2067,0,51,51,http://localhost:8080/,0,0,0
1598396630315,161,Home Page,200,OK,Thread Group 1-92,text,true,,5248,116,49,49,http://localhost:8080/,161,0,1
1598396630309,170,Home Page,200,OK,Thread Group 1-81,text,true,,5248,116,50,50,http://localhost:8080/,170,0,1
1598396630482,1,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-126,text,false,,2067,0,49,49,http://localhost:8080/,0,0,1
1598396630334,154,Home Page,200,OK,Thread Group 1-96,text,true,,5248,116,50,50,http://localhost:8080/,154,0,1
1598396630328,162,Home Page,200,OK,Thread Group 1-95,text,true,,5248,116,50,50,http://localhost:8080/,162,0,0
1598396630373,121,Home Page,200,OK,Thread Group 1-104,text,true,,5248,116,49,49,http://localhost:8080/,121,0,0
1598396630337,162,Home Page,200,OK,Thread Group 1-97,text,true,,5248,116,49,49,http://localhost:8080/,162,0,0
1598396630293,209,Home Page,200,OK,Thread Group 1-86,text,true,,5248,116,51,51,http://localhost:8080/,209,0,1
1598396630296,207,Home Page,200,OK,Thread Group 1-88,text,true,,5248,116,50,50,http://localhost:8080/,207,0,5
1598396630500,3,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-129,text,false,,2067,0,50,50,http://localhost:8080/,0,0,0
1598396630508,2,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-131,text,false,,2067,0,50,50,http://localhost:8080/,0,0,0
1598396630324,233,Home Page,200,OK,Thread Group 1-94,text,true,,5248,116,51,51,http://localhost:8080/,233,0,1
1598396630347,210,Home Page,200,OK,Thread Group 1-99,text,true,,5248,116,52,52,http://localhost:8080/,210,0,0
1598396630369,188,Home Page,200,OK,Thread Group 1-101,text,true,,5248,116,51,51,http://localhost:8080/,188,0,1
1598396630342,215,Home Page,200,OK,Thread Group 1-98,text,true,,5248,116,49,49,http://localhost:8080/,215,0,0
1598396630378,180,Home Page,200,OK,Thread Group 1-102,text,true,,5248,116,49,49,http://localhost:8080/,180,0,0
1598396630389,169,Home Page,200,OK,Thread Group 1-107,text,true,,5248,116,49,49,http://localhost:8080/,169,0,0
1598396630357,202,Home Page,200,OK,Thread Group 1-100,text,true,,5248,116,50,50,http://localhost:8080/,202,0,0
1598396630512,52,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-132,text,false,,2067,0,48,48,http://localhost:8080/,0,0,1
1598396630408,158,Home Page,200,OK,Thread Group 1-111,text,true,,5248,116,48,48,http://localhost:8080/,158,0,0
1598396630460,106,Home Page,200,OK,Thread Group 1-121,text,true,,5248,116,48,48,http://localhost:8080/,106,0,0
1598396630393,179,Home Page,200,OK,Thread Group 1-108,text,true,,5248,116,48,48,http://localhost:8080/,179,0,0
1598396630428,148,Home Page,200,OK,Thread Group 1-115,text,true,,5248,116,51,51,http://localhost:8080/,148,0,1
1598396630576,1,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-144,text,false,,2067,0,51,51,http://localhost:8080/,0,0,0
1598396630572,6,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-143,text,false,,2067,0,52,52,http://localhost:8080/,0,0,5
1598396630578,1,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-145,text,false,,2067,0,52,52,http://localhost:8080/,0,0,0
1598396630404,182,Home Page,200,OK,Thread Group 1-109,text,true,,5248,116,49,49,http://localhost:8080/,182,0,0
1598396630377,211,Home Page,200,OK,Thread Group 1-103,text,true,,5248,116,48,48,http://localhost:8080/,211,0,0
1598396630478,113,Home Page,200,OK,Thread Group 1-125,text,true,,5248,116,48,48,http://localhost:8080/,113,0,1
1598396630455,146,Home Page,200,OK,Thread Group 1-120,text,true,,5248,116,50,50,http://localhost:8080/,146,0,0
1598396630420,186,Home Page,200,OK,Thread Group 1-113,text,true,,5248,116,50,50,http://localhost:8080/,186,0,0
1598396630391,217,Home Page,200,OK,Thread Group 1-106,text,true,,5248,116,49,49,http://localhost:8080/,217,0,0
1598396630385,223,Home Page,200,OK,Thread Group 1-105,text,true,,5248,116,49,49,http://localhost:8080/,223,0,0
1598396630411,208,Home Page,200,OK,Thread Group 1-110,text,true,,5248,116,47,47,http://localhost:8080/,208,0,0
1598396630487,135,Home Page,200,OK,Thread Group 1-127,text,true,,5248,116,47,47,http://localhost:8080/,135,0,0
1598396630443,192,Home Page,200,OK,Thread Group 1-118,text,true,,5248,116,44,44,http://localhost:8080/,192,0,0
1598396630502,139,Home Page,200,OK,Thread Group 1-130,text,true,,5248,116,42,42,http://localhost:8080/,139,0,0
1598396630865,35,Home Page,200,OK,Thread Group 1-202,text,true,,5248,116,73,73,http://localhost:8080/,35,0,4
1598396630885,14,Home Page,200,OK,Thread Group 1-206,text,true,,5248,116,73,73,http://localhost:8080/,14,0,1
1598396630843,53,Home Page,200,OK,Thread Group 1-198,text,true,,5248,116,73,73,http://localhost:8080/,53,0,0
1598396630878,15,Home Page,200,OK,Thread Group 1-205,text,true,,5248,116,73,73,http://localhost:8080/,15,0,0
1598396630864,25,Home Page,200,OK,Thread Group 1-201,text,true,,5248,116,73,73,http://localhost:8080/,25,0,1
1598396630818,70,Home Page,200,OK,Thread Group 1-193,text,true,,5248,116,73,73,http://localhost:8080/,70,0,0
1598396630853,32,Home Page,200,OK,Thread Group 1-200,text,true,,5248,116,73,73,http://localhost:8080/,32,0,0
1598396630837,45,Home Page,200,OK,Thread Group 1-195,text,true,,5248,116,72,72,http://localhost:8080/,45,0,0
1598396630758,121,Home Page,200,OK,Thread Group 1-180,text,true,,5248,116,72,72,http://localhost:8080/,121,0,0
1598396630867,7,Home Page,200,OK,Thread Group 1-203,text,true,,5248,116,71,71,http://localhost:8080/,7,0,1
1598396630834,39,Home Page,200,OK,Thread Group 1-194,text,true,,5248,116,71,71,http://localhost:8080/,39,0,0
1598396630808,63,Home Page,200,OK,Thread Group 1-191,text,true,,5248,116,70,70,http://localhost:8080/,63,0,1
1598396630743,125,Home Page,200,OK,Thread Group 1-178,text,true,,5248,116,70,70,http://localhost:8080/,125,0,0
1598396630783,85,Home Page,200,OK,Thread Group 1-186,text,true,,5248,116,70,70,http://localhost:8080/,85,0,1
1598396630670,192,Home Page,200,OK,Thread Group 1-163,text,true,,5248,116,67,67,http://localhost:8080/,192,0,0
1598396630768,94,Home Page,200,OK,Thread Group 1-183,text,true,,5248,116,67,67,http://localhost:8080/,94,0,0
1598396630804,58,Home Page,200,OK,Thread Group 1-190,text,true,,5248,116,67,67,http://localhost:8080/,58,0,0
1598396630704,155,Home Page,200,OK,Thread Group 1-169,text,true,,5248,116,67,67,http://localhost:8080/,155,0,0
1598396630794,61,Home Page,200,OK,Thread Group 1-188,text,true,,5248,116,67,67,http://localhost:8080/,61,0,0
1598396630841,13,Home Page,200,OK,Thread Group 1-197,text,true,,5248,116,67,67,http://localhost:8080/,13,0,2
1598396630733,121,Home Page,200,OK,Thread Group 1-176,text,true,,5248,116,67,67,http://localhost:8080/,121,0,0
1598396630678,170,Home Page,200,OK,Thread Group 1-164,text,true,,5248,116,65,65,http://localhost:8080/,170,0,0
1598396630780,67,Home Page,200,OK,Thread Group 1-185,text,true,,5248,116,65,65,http://localhost:8080/,67,0,0
1598396630758,86,Home Page,200,OK,Thread Group 1-181,text,true,,5248,116,65,65,http://localhost:8080/,86,0,1
1598396630728,113,Home Page,200,OK,Thread Group 1-175,text,true,,5248,116,63,63,http://localhost:8080/,113,0,0
1598396630659,182,Home Page,200,OK,Thread Group 1-160,text,true,,5248,116,63,63,http://localhost:8080/,182,0,0
1598396630722,119,Home Page,200,OK,Thread Group 1-172,text,true,,5248,116,63,63,http://localhost:8080/,119,0,0
1598396630710,126,Home Page,200,OK,Thread Group 1-171,text,true,,5248,116,62,62,http://localhost:8080/,126,0,0
1598396630716,119,Home Page,200,OK,Thread Group 1-170,text,true,,5248,116,62,62,http://localhost:8080/,119,0,1
1598396630814,13,Home Page,200,OK,Thread Group 1-192,text,true,,5248,116,60,60,http://localhost:8080/,13,0,0
1598396630696,130,Home Page,200,OK,Thread Group 1-168,text,true,,5248,116,60,60,http://localhost:8080/,130,0,0
1598396630788,37,Home Page,200,OK,Thread Group 1-187,text,true,,5248,116,60,60,http://localhost:8080/,37,0,0
1598396630663,156,Home Page,200,OK,Thread Group 1-155,text,true,,5248,116,60,60,http://localhost:8080/,156,0,0
1598396630679,139,Home Page,200,OK,Thread Group 1-165,text,true,,5248,116,60,60,http://localhost:8080/,139,0,0
1598396630682,134,Home Page,200,OK,Thread Group 1-166,text,true,,5248,116,59,59,http://localhost:8080/,134,0,0
1598396630644,158,Home Page,200,OK,Thread Group 1-158,text,true,,5248,116,56,56,http://localhost:8080/,158,0,1
1598396630664,137,Home Page,200,OK,Thread Group 1-161,text,true,,5248,116,56,56,http://localhost:8080/,137,0,0
1598396630645,148,Home Page,200,OK,Thread Group 1-153,text,true,,5248,116,57,57,http://localhost:8080/,148,0,0
1598396630768,20,Home Page,200,OK,Thread Group 1-182,text,true,,5248,116,57,57,http://localhost:8080/,20,0,0
1598396630655,130,Home Page,200,OK,Thread Group 1-148,text,true,,5248,116,57,57,http://localhost:8080/,130,0,0
1598396630900,25,Home Page,200,OK,Thread Group 1-207,text,true,,5248,116,77,77,http://localhost:8080/,25,0,1
1598396630605,178,Home Page,200,OK,Thread Group 1-150,text,true,,5248,116,57,57,http://localhost:8080/,178,0,0
1598396630562,215,Home Page,200,OK,Thread Group 1-134,text,true,,5248,116,55,55,http://localhost:8080/,215,0,0
1598396630651,122,Home Page,200,OK,Thread Group 1-159,text,true,,5248,116,54,54,http://localhost:8080/,122,0,0
1598396630610,159,Home Page,200,OK,Thread Group 1-151,text,true,,5248,116,54,54,http://localhost:8080/,159,0,0
1598396630721,47,Home Page,200,OK,Thread Group 1-173,text,true,,5248,116,54,54,http://localhost:8080/,47,0,0
1598396630593,166,Home Page,200,OK,Thread Group 1-147,text,true,,5248,116,53,53,http://localhost:8080/,166,0,0
1598396630624,135,Home Page,200,OK,Thread Group 1-154,text,true,,5248,116,53,53,http://localhost:8080/,135,0,1
1598396630738,21,Home Page,200,OK,Thread Group 1-177,text,true,,5248,116,53,53,http://localhost:8080/,21,0,1
1598396630641,114,Home Page,200,OK,Thread Group 1-156,text,true,,5248,116,51,51,http://localhost:8080/,114,0,4
1598396630690,58,Home Page,200,OK,Thread Group 1-167,text,true,,5248,116,51,51,http://localhost:8080/,58,0,0
1598396630666,76,Home Page,200,OK,Thread Group 1-162,text,true,,5248,116,51,51,http://localhost:8080/,76,0,0
1598396630600,141,Home Page,200,OK,Thread Group 1-149,text,true,,5248,116,50,50,http://localhost:8080/,141,0,0
1598396630563,171,Home Page,200,OK,Thread Group 1-136,text,true,,5248,116,50,50,http://localhost:8080/,171,0,0
1598396630651,80,Home Page,200,OK,Thread Group 1-157,text,true,,5248,116,51,51,http://localhost:8080/,80,0,0
1598396630575,146,Home Page,200,OK,Thread Group 1-142,text,true,,5248,116,49,49,http://localhost:8080/,146,0,0
1598396630558,158,Home Page,200,OK,Thread Group 1-140,text,true,,5248,116,50,50,http://localhost:8080/,158,0,2
1598396630642,74,Home Page,200,OK,Thread Group 1-146,text,true,,5248,116,50,50,http://localhost:8080/,74,0,0
1598396630571,140,Home Page,200,OK,Thread Group 1-141,text,true,,5248,116,50,50,http://localhost:8080/,140,0,0
1598396630615,93,Home Page,200,OK,Thread Group 1-152,text,true,,5248,116,49,49,http://localhost:8080/,93,0,0
1598396630560,138,Home Page,200,OK,Thread Group 1-138,text,true,,5248,116,49,49,http://localhost:8080/,138,0,0
1598396630559,127,Home Page,200,OK,Thread Group 1-139,text,true,,5248,116,49,49,http://localhost:8080/,126,0,0
1598396630561,110,Home Page,200,OK,Thread Group 1-135,text,true,,5248,116,48,48,http://localhost:8080/,110,0,0
1598396630492,168,Home Page,200,OK,Thread Group 1-128,text,true,,5248,116,46,46,http://localhost:8080/,168,0,0
1598396630560,97,Home Page,200,OK,Thread Group 1-133,text,true,,5248,116,45,45,http://localhost:8080/,97,0,0
1598396630560,81,Home Page,200,OK,Thread Group 1-137,text,true,,5248,116,43,43,http://localhost:8080/,81,0,1
1598396630750,198,Home Page,200,OK,Thread Group 1-179,text,true,,5248,116,64,64,http://localhost:8080/,198,0,1
1598396630776,172,Home Page,200,OK,Thread Group 1-184,text,true,,5248,116,64,64,http://localhost:8080/,172,0,0
1598396630799,151,Home Page,200,OK,Thread Group 1-189,text,true,,5248,116,63,63,http://localhost:8080/,151,0,0
1598396630929,21,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-211,text,false,,2067,0,63,63,http://localhost:8080/,0,0,4
1598396630929,22,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-214,text,false,,2067,0,63,63,http://localhost:8080/,0,0,7
1598396630912,46,Home Page,200,OK,Thread Group 1-212,text,true,,5248,116,58,58,http://localhost:8080/,46,0,0
1598396630723,243,Home Page,200,OK,Thread Group 1-174,text,true,,5248,116,59,59,http://localhost:8080/,242,0,0
1598396630977,4,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-222,text,false,,2067,0,52,52,http://localhost:8080/,0,0,0
1598396630833,149,Home Page,200,OK,Thread Group 1-196,text,true,,5248,116,51,51,http://localhost:8080/,149,0,0
1598396630852,134,Home Page,200,OK,Thread Group 1-199,text,true,,5248,116,51,51,http://localhost:8080/,134,0,1
1598396630984,2,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-226,text,false,,2067,0,51,51,http://localhost:8080/,0,0,1
1598396630978,9,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-220,text,false,,2067,0,51,51,http://localhost:8080/,0,0,0
1598396630988,1,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-227,text,false,,2067,0,52,52,http://localhost:8080/,0,0,0
1598396630918,75,Home Page,200,OK,Thread Group 1-213,text,true,,5248,116,50,50,http://localhost:8080/,75,0,1
1598396631004,6,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-210,text,false,,2067,0,48,48,http://localhost:8080/,0,0,3
1598396630873,169,Home Page,200,OK,Thread Group 1-204,text,true,,5248,116,42,42,http://localhost:8080/,169,0,0
1598396630976,76,Home Page,200,OK,Thread Group 1-221,text,true,,5248,116,42,42,http://localhost:8080/,76,0,1
1598396631021,38,Home Page,200,OK,Thread Group 1-233,text,true,,5248,116,44,44,http://localhost:8080/,38,0,1
1598396630994,70,Home Page,200,OK,Thread Group 1-228,text,true,,5248,116,43,43,http://localhost:8080/,70,0,0
1598396631043,34,Home Page,200,OK,Thread Group 1-238,text,true,,5248,116,43,43,http://localhost:8080/,34,0,0
1598396630976,104,Home Page,200,OK,Thread Group 1-224,text,true,,5248,116,44,44,http://localhost:8080/,104,0,1
1598396630917,172,Home Page,200,OK,Thread Group 1-208,text,true,,5248,116,45,45,http://localhost:8080/,172,0,0
