timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1598396545538,5,Home Page,200,OK,Thread Group 1-23,text,true,,5248,116,1,1,http://localhost:8080/,5,0,0
1598396545637,9,Home Page,200,OK,Thread Group 1-24,text,true,,5248,116,1,1,http://localhost:8080/,9,0,0
1598396545737,10,Home Page,200,OK,Thread Group 1-25,text,true,,5248,116,1,1,http://localhost:8080/,10,0,0
1598396545838,10,Home Page,200,OK,Thread Group 1-26,text,true,,5248,116,1,1,http://localhost:8080/,10,0,0
1598396545937,6,Home Page,200,OK,Thread Group 1-27,text,true,,5248,116,1,1,http://localhost:8080/,6,0,0
1598396546038,9,Home Page,200,OK,Thread Group 1-28,text,true,,5248,116,1,1,http://localhost:8080/,9,0,0
1598396546137,6,Home Page,200,OK,Thread Group 1-29,text,true,,5248,116,1,1,http://localhost:8080/,6,0,0
1598396546238,5,Home Page,200,OK,Thread Group 1-30,text,true,,5248,116,1,1,http://localhost:8080/,5,0,0
1598396546337,17,Home Page,200,OK,Thread Group 1-31,text,true,,5248,116,1,1,http://localhost:8080/,17,0,1
1598396546437,5,Home Page,200,OK,Thread Group 1-32,text,true,,5248,116,1,1,http://localhost:8080/,5,0,0
1598396546537,6,Home Page,200,OK,Thread Group 1-33,text,true,,5248,116,1,1,http://localhost:8080/,6,0,1
1598396546637,5,Home Page,200,OK,Thread Group 1-34,text,true,,5248,116,1,1,http://localhost:8080/,5,0,0
1598396546737,16,Home Page,200,OK,Thread Group 1-35,text,true,,5248,116,1,1,http://localhost:8080/,16,0,0
1598396546837,19,Home Page,200,OK,Thread Group 1-36,text,true,,5248,116,1,1,http://localhost:8080/,19,0,0
1598396546938,6,Home Page,200,OK,Thread Group 1-37,text,true,,5248,116,1,1,http://localhost:8080/,6,0,0
1598396547039,16,Home Page,200,OK,Thread Group 1-38,text,true,,5248,116,1,1,http://localhost:8080/,16,0,1
1598396547137,12,Home Page,200,OK,Thread Group 1-39,text,true,,5248,116,1,1,http://localhost:8080/,12,0,0
1598396547237,13,Home Page,200,OK,Thread Group 1-40,text,true,,5248,116,1,1,http://localhost:8080/,13,0,1
1598396547337,8,Home Page,200,OK,Thread Group 1-41,text,true,,5248,116,1,1,http://localhost:8080/,8,0,1
1598396547437,7,Home Page,200,OK,Thread Group 1-42,text,true,,5248,116,1,1,http://localhost:8080/,7,0,0
1598396547537,19,Home Page,200,OK,Thread Group 1-43,text,true,,5248,116,1,1,http://localhost:8080/,19,0,1
1598396547637,6,Home Page,200,OK,Thread Group 1-44,text,true,,5248,116,1,1,http://localhost:8080/,6,0,0
1598396547738,7,Home Page,200,OK,Thread Group 1-45,text,true,,5248,116,1,1,http://localhost:8080/,7,0,0
1598396547838,6,Home Page,200,OK,Thread Group 1-46,text,true,,5248,116,1,1,http://localhost:8080/,6,0,0
1598396547937,6,Home Page,200,OK,Thread Group 1-47,text,true,,5248,116,1,1,http://localhost:8080/,6,0,0
1598396548037,9,Home Page,200,OK,Thread Group 1-48,text,true,,5248,116,1,1,http://localhost:8080/,9,0,1
1598396548138,7,Home Page,200,OK,Thread Group 1-49,text,true,,5248,116,1,1,http://localhost:8080/,7,0,1
1598396548238,6,Home Page,200,OK,Thread Group 1-50,text,true,,5248,116,1,1,http://localhost:8080/,6,0,0
