timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1598396562363,6,Home Page,200,OK,Thread Group 1-84,text,true,,5248,116,1,1,http://localhost:8080/,6,0,1
1598396562411,6,Home Page,200,OK,Thread Group 1-85,text,true,,5248,116,1,1,http://localhost:8080/,6,0,1
1598396562463,6,Home Page,200,OK,Thread Group 1-86,text,true,,5248,116,1,1,http://localhost:8080/,6,0,0
1598396562512,7,Home Page,200,OK,Thread Group 1-87,text,true,,5248,116,1,1,http://localhost:8080/,7,0,0
1598396562563,6,Home Page,200,OK,Thread Group 1-88,text,true,,5248,116,1,1,http://localhost:8080/,6,0,0
1598396562612,6,Home Page,200,OK,Thread Group 1-89,text,true,,5248,116,1,1,http://localhost:8080/,6,0,0
1598396562662,6,Home Page,200,OK,Thread Group 1-90,text,true,,5248,116,1,1,http://localhost:8080/,6,0,0
1598396562712,8,Home Page,200,OK,Thread Group 1-91,text,true,,5248,116,1,1,http://localhost:8080/,8,0,0
1598396562762,7,Home Page,200,OK,Thread Group 1-92,text,true,,5248,116,1,1,http://localhost:8080/,7,0,0
1598396562812,5,Home Page,200,OK,Thread Group 1-93,text,true,,5248,116,1,1,http://localhost:8080/,5,0,0
1598396562863,6,Home Page,200,OK,Thread Group 1-94,text,true,,5248,116,1,1,http://localhost:8080/,6,0,0
1598396562913,5,Home Page,200,OK,Thread Group 1-95,text,true,,5248,116,1,1,http://localhost:8080/,5,0,0
1598396562964,5,Home Page,200,OK,Thread Group 1-96,text,true,,5248,116,1,1,http://localhost:8080/,5,0,0
1598396563015,7,Home Page,200,OK,Thread Group 1-97,text,true,,5248,116,1,1,http://localhost:8080/,7,0,0
1598396563065,5,Home Page,200,OK,Thread Group 1-98,text,true,,5248,116,1,1,http://localhost:8080/,5,0,0
1598396563113,8,Home Page,200,OK,Thread Group 1-99,text,true,,5248,116,1,1,http://localhost:8080/,8,0,0
1598396563162,6,Home Page,200,OK,Thread Group 1-100,text,true,,5248,116,1,1,http://localhost:8080/,6,0,1
